Marka;Model;Seri;Yıl;Kilometre;Renk;Fiyat;Yer;Yakıt Tipi;Vites Tipi;Kasa Tipi;Motor Hacmi;Motor Gücü;Yakıt Deposu;Çekiş;Kimden
Ford;1.6 TDCi Titanium;Focus;2011;232000;Gri;620000;Sahilevleri Mh. Narlıdere, İzmir;Dizel;Düz;Sedan;1560 cc;115 hp;53 lt;Önden Çekiş;Galeriden
Ford;1.6 Trend;Focus;2007;290000;Siyah;378000;Kızılpınar Mh. Çerkezköy, Tekirdağ;LPG & Benzin;Düz;Hatchback/5;1401 - 1600 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Ford;1.6 Trend;Focus;2009;204000;Mavi;525000;Safa Mh. Sancaktepe, İstanbul;LPG & Benzin;Otomatik;Hatchback/5;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Comfort;Fusion;2005;199250;Siyah;350000;Merkez Osmangazi, Bursa;Dizel;Düz;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Galeriden
Ford;1.6 TDCi Titanium Grand;C-Max;2011;140000;Siyah;730000;Sultandere 75. Yıl Mh. Odunpazarı, Eskişehir;Benzin;Düz;MPV;1401 - 1600 cm3;176 - 200 HP;;Önden Çekiş;Galeriden
Ford;1.6 Comfort;Focus;2004;281000;Gri;435000;Fevzi Çakmak Mh. Merkez, Uşak;LPG & Benzin;Düz;Sedan;1596 cc;100 hp;55 lt;Önden Çekiş;Galeriden
Ford;1.4 TDCi Trend;Fiesta;2011;232000;Beyaz;452000;Yeni Mh. Kepez, Antalya;Dizel;Düz;Hatchback/5;1398 cc;70 hp;45 lt;Önden Çekiş;Galeriden
Ford;1.1 Trend;Fiesta;2019;74000;Beyaz;825000;Fevziçakmak Mh. Karatay, Konya;Benzin;Düz;Hatchback/5;1200 cm3' e kadar;76 - 100 HP;;Önden Çekiş;Galeriden
Ford;1.25 Trend X;Fiesta;2016;86000;Beyaz;455000;Karacaahmet Mh. Şehitkamil, Gaziantep;LPG & Benzin;Düz;Hatchback/5;1201 - 1400 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Ford;1.6 Ti-VCT Trend X;Focus;2015;119600;Füme;883000;Şirinevler Mh. Merkez, Osmaniye;Benzin;Otomatik;Sedan;1401 - 1600 cm3;101 - 125 HP;;Önden Çekiş;Galeriden
Ford;1.4 TDCi Titanium;Fiesta;2012;249000;Gri;450000;Merkez Şehitkamil, Gaziantep;Dizel;Düz;Hatchback/5;1398 cc;70 hp;45 lt;Önden Çekiş;Galeriden
Ford;1.6 TDCi Titanium;Focus;2011;150500;Siyah;540000;Ahatlı Mh. Kepez, Antalya;Dizel;Düz;Hatchback/5;1560 cc;110 hp;55 lt;Önden Çekiş;Galeriden
Ford;1.5 TDCi Trend X;Focus;2023;68000;Beyaz;1249750;Yaman Evler Mh. Ümraniye, İstanbul;Dizel;Otomatik;Sedan;1500 cc;115 hp;47 lt;Önden Çekiş;Galeriden
Ford;1.4 TDCi Titanium;Fiesta;2011;329000;Siyah;400000;Mutlu Mh. Mamak, Ankara;Dizel;Düz;Hatchback/5;1398 cc;70 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Collection;Fiesta;2008;336000;Beyaz;335000;Aydınlar Mh. Şehitkamil, Gaziantep;Dizel;Düz;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Galeriden
Ford;1.6 CLX;Escort;1998;81000;Gri;150000;Balıkhisar Mh. Akyurt, Ankara;LPG & Benzin;Düz;Sedan;1401 - 1600 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Ford;1.6 TDCi Trend;Focus;2007;260000;Beyaz;485000;Balıkhisar Mh. Akyurt, Ankara;Dizel;Otomatik;Sedan;1560 cc;110 hp;55 lt;Önden Çekiş;Galeriden
Ford;1.4 TDCi Comfort;Fiesta;2004;239000;Füme;288750;Davraz Mh. Merkez, Isparta;Dizel;Düz;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Galeriden
Ford;1.6 Titanium;Fiesta;2014;178000;Gri;699000;Yeşiloba Mh. Seyhan, Adana;Benzin;Otomatik;Hatchback/5;1401 - 1600 cm3;101 - 125 HP;;Önden Çekiş;Galeriden
Ford;1.5 Ti-VCT Trend X;Focus;2020;36000;Beyaz;1020000;Osmangazi Mh. Merkez, Kütahya;Benzin;Düz;Hatchback/5;1497 cc;123 hp;52 lt;Önden Çekiş;Galeriden
Ford;1.5 TDCi Trend X;Focus;2019;175000;Beyaz;1075000;Yıldızevler Mh. Kocasinan, Kayseri;Dizel;Otomatik;Sedan;1500 cc;120 hp;47 lt;Önden Çekiş;Galeriden
Ford;1.6 Comfort;Focus;2011;185000;Füme;530000;Yenişakran Mh. Aliağa, İzmir;LPG & Benzin;Düz;Hatchback/5;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 Lux;Fusion;2005;223000;Mavi;405000;100. Yıl Mh. Süleymanpaşa, Tekirdağ;LPG & Benzin;Düz;Hatchback/5;1401 - 1600 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Ford;1.6 Trend;Focus;2010;142000;Siyah;639750;Donanmacı Mh. Karşıyaka, İzmir;LPG & Benzin;Otomatik;Sedan;1596 cc;100 hp;55 lt;Önden Çekiş;Galeriden
Ford;1.6 Trend;Focus;2006;235000;Gri;465000;Emlakdere Mh. Yunusemre, Manisa;LPG & Benzin;Otomatik;Sedan;1596 cc;100 hp;55 lt;Önden Çekiş;Galeriden
Ford;2.0 GLX;Mondeo;2000;157200;Siyah;310000;Ulu Kent Mh. Merkez, Elazığ;LPG & Benzin;Düz;Hatchback/5;1988 cc;130 hp;61 lt;Önden Çekiş;Sahibinden
Ford;1.5 Ti-VCT Trend X;Focus;2019;194000;Beyaz;950000;Koyunoğlu Mh. Yeşilyurt, Malatya;Benzin;Düz;Sedan;1497 cc;123 hp;52 lt;Önden Çekiş;Sahibinden
Ford;1.6 CL;Escort;1995;250000;Gri (metalik);215000;Mustafapaşa Mh. Gebze, Kocaeli;LPG & Benzin;Düz;Sedan;1597 cc;90 hp;55 lt;Önden Çekiş;Galeriden
Ford;1.4 Comfort;Fiesta;2006;215000;Füme;380000;Boğaziçi Mh. Mamak, Ankara;LPG & Benzin;Düz;Hatchback/5;1388 cc;80 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.5 TDCi Trend X;Focus;2020;148000;Beyaz;1075000;Yıldızevler Mh. Kocasinan, Kayseri;Dizel;Otomatik;Sedan;1500 cc;120 hp;47 lt;Önden Çekiş;Galeriden
Ford;1.6 Comfort;Focus;2010;141000;Gri (metalik);530000;Ata Mh. Çankaya, Ankara;Benzin;Düz;Hatchback/5;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;2.0 TDCi Titanium;Mondeo;2016;214000;Füme;1019000;Hanaybaşı Mh. Selçuklu, Konya;Dizel;Yarı Otomatik;Sedan;1997 cc;180 hp;62 lt;Önden Çekiş;Galeriden
Ford;1.4 TDCi Titanium;Fiesta;2011;364000;Gri;450000;Şehit Abdullah Çavuş Mh. Onikişubat, Kahramanmaraş;Dizel;Düz;Hatchback/5;1398 cc;70 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Comfort;Fiesta;2005;182000;Gri (Gümüş);375000;Torbalı Mh. Torbalı, İzmir;Dizel;Düz;Hatchback/3;1399 cc;68 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.6 Titanium;Focus;2011;192500;Gri (Gümüş);630000;Rasimpaşa Mh. Hendek, Sakarya;LPG & Benzin;Düz;Sedan;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 Comfort;Focus;2010;178000;Beyaz;495000;İslam Mh. Bahçe, Osmaniye;LPG & Benzin;Düz;Hatchback/5;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;2.0 TDCi Selective;Mondeo;2014;197500;Siyah;950000;Seyrantepe Mh. Kağıthane, İstanbul;Dizel;Yarı Otomatik;Sedan;1997 cc;163 hp;70 lt;Önden Çekiş;Sahibinden
Ford;1.4 Comfort;Fiesta;2009;214000;Gri (Gümüş);385000;Emirbeyazıt Mh. Menteşe, Muğla;LPG & Benzin;Düz;Hatchback/5;1388 cc;80 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Trend;Fiesta;2012;100300;Beyaz;640000;Göztepe Mh. Bağcılar, İstanbul;Dizel;Düz;Hatchback/5;1398 cc;70 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Titanium;Focus;2012;250000;Gri (Gümüş);650000;Denizciler Mh. İskenderun, Hatay;Dizel;Düz;Sedan;1560 cc;115 hp;53 lt;Önden Çekiş;Sahibinden
Ford;1.6 Trend;Focus;2010;145000;Gri;605000;Eryaman Mh. Etimesgut, Ankara;LPG & Benzin;Düz;Hatchback/5;1401 - 1600 cm3;101 - 125 HP;;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Comfort;Fiesta;2005;172000;Siyah;340000;Hacıveyiszade Mh. Karatay, Konya;Dizel;Otomatik;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.6 Titanium;Mondeo;2008;419000;Füme;485000;Atatürk Mh. Kapaklı, Tekirdağ;LPG & Benzin;Düz;Sedan;1596 cc;125 hp;70 lt;Önden Çekiş;Sahibinden
Ford;1.6 Collection;Focus;2005;250000;Gri (titanyum);420000;Pelitlibağ Mh. Pamukkale, Denizli;Benzin;Düz;Hatchback/5;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 Ghia;Focus;1999;173000;Lacivert;455000;Aşağı Söğütönü Mh. Tepebaşı, Eskişehir;LPG & Benzin;Düz;Hatchback/5;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Trend X;Focus;2013;242000;Beyaz;610000;Karacasu Ferhuş Mh. Dulkadiroğlu, Kahramanmaraş;Dizel;Düz;Sedan;1560 cc;95 hp;53 lt;Önden Çekiş;Sahibinden
Ford;1.6 Ghia;Focus;2001;225000;Gri;359000;Çiğdemtepe Mh. Yenimahalle, Ankara;LPG & Benzin;Otomatik;Sedan;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.5 Ti-VCT Trend X;Focus;2019;81000;Gri (metalik);1020000;Gesi Fatih Mh. Melikgazi, Kayseri;LPG & Benzin;Düz;Sedan;1497 cc;123 hp;52 lt;Önden Çekiş;Sahibinden
Ford;1.5 TDCi Trend X;Focus;2018;262000;Beyaz;790000;Ulus Mh. Menemen, İzmir;Dizel;Otomatik;Sedan;1500 cc;120 hp;47 lt;Önden Çekiş;Sahibinden
Ford;2.0 Ghia;Mondeo;2003;235000;Gri (Gümüş);250000;Hürriyet Mh. Onikişubat, Kahramanmaraş;LPG & Benzin;Düz;Sedan;1999 cc;145 hp;58 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Collection;Focus;2011;181000;Gri;610000;Cumhuriyet Mh. Saruhanlı, Manisa;Dizel;Düz;Hatchback/5;1560 cc;110 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Trend;Focus;2011;235000;Gri (metalik);590000;Cevizli Mh. Maltepe, İstanbul;Dizel;Düz;Sedan;1560 cc;95 hp;53 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Trend X;Focus;2014;155000;Gri (Gümüş);715900;Yıldırım Beyazıt Mh. Çerkezköy, Tekirdağ;Dizel;Düz;Hatchback/5;1560 cc;95 hp;55 lt;Önden Çekiş;Galeriden
Ford;1.4 TDCi Comfort;Fiesta;2004;285000;Gri (titanyum);380000;Çakmak Mh. Ümraniye, İstanbul;Dizel;Otomatik;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Trend X;Focus;2013;176000;Beyaz;635000;Güllü Bağlar Mh. Pendik, İstanbul;Dizel;Düz;Sedan;1560 cc;95 hp;53 lt;Önden Çekiş;Sahibinden
Ford;1.5 TDCi Trend X;Focus;2015;250000;Beyaz;750000;Kumköy Mh. Aksu, Antalya;Dizel;Yarı Otomatik;Sedan;1499 cc;120 hp;55 lt;Önden Çekiş;Sahibinden
Ford;2.0 TDCi Ghia;Mondeo;2007;329000;Diğer;450000;30 Ağustos Mh. Etimesgut, Ankara;Dizel;Otomatik;Sedan;;;;;Sahibinden
Ford;1.4 Comfort;Fiesta;2008;133000;Gri (Gümüş);450000;Mimar Sinan Mh. Pursaklar, Ankara;LPG & Benzin;Düz;Hatchback/5;1388 cc;80 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.25 Trend;Fiesta;2013;82500;Beyaz;595000;Bahçelievler Mh. Erzin, Hatay;Benzin;Düz;Hatchback/5;1242 cc;82 hp;42 lt;Önden Çekiş;Sahibinden
Ford;1.6 Comfort;Focus;2004;369872;Beyaz;380000;Gödene Mh. Meram, Konya;LPG & Benzin;Düz;Sedan;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Titanium;C-Max;2009;267000;Gri (metalik);585000;Siteler Mh. Aliağa, İzmir;Dizel;Düz;MPV;1560 cc;110 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Trend;Fiesta;2012;228000;Beyaz;385000;Acırlı Mh. Midyat, Mardin;Dizel;Düz;Hatchback/5;1398 cc;70 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Style;Focus;2014;115750;Beyaz;850000;Saraycık Mh. Sincan, Ankara;Dizel;Düz;Sedan;1560 cc;115 hp;53 lt;Önden Çekiş;Sahibinden
Ford;1.5 TDCi Trend X;Focus;2023;45000;Gri;1270000;İlhanlı Mh. Merkez, Niğde;Dizel;Otomatik;Sedan;1500 cc;115 hp;47 lt;Önden Çekiş;Galeriden
Ford;1.6 Trend;Focus;2006;231000;Gri;465000;Kavaklı Mh. Tavşanlı, Kütahya;LPG & Benzin;Düz;Sedan;1401 - 1600 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Ford;2.0 GTS;Taunus;1993;210000;Beyaz;170000;Bahçelievler Mh. Merkez, Çorum;LPG & Benzin;Düz;Sedan;1993 cc;101 hp;62 lt;Arkadan İtiş;Sahibinden
Ford;1.6 Collection;Focus;2004;244000;Beyaz;480000;Hasantepe Mh. Domaniç, Kütahya;LPG & Benzin;Düz;Hatchback/5;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Trend;Fiesta;2011;250000;Siyah;555000;Mustafa Kemal Paşa Mh. Arnavutköy, İstanbul;Dizel;Düz;Hatchback/5;1398 cc;70 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Titanium;Mondeo;2015;107500;Beyaz;1100000;Batıkent Mh. Şehitkamil, Gaziantep;Dizel;Düz;Sedan;1560 cc;115 hp;;Önden Çekiş;Sahibinden
Ford;1.6 CLX;Escort;1997;68000;Beyaz;220000;Yenice Mh. Merkez, Afyonkarahisar;LPG & Benzin;Düz;Hatchback/5;1597 cc;90 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 Ti-VCT Trend X;Focus;2015;145000;Beyaz;660000;Mimar Sinan Mh. Kırıkhan, Hatay;LPG & Benzin;Düz;Sedan;1596 cc;125 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Trend X;Focus;2011;218000;Gri (titanyum);425000;Cumhuriyet Mh. Bahçelievler, İstanbul;Dizel;Düz;Hatchback/5;1560 cc;110 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Trend X;Focus;2008;262000;Gri (Gümüş);428000;Yakacık Mh. Yenimahalle, Ankara;Dizel;Düz;Sedan;1560 cc;90 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.25 Trend;Fiesta;2013;212000;Gri;477750;Vatan Mh. Serdivan, Sakarya;LPG & Benzin;Düz;Hatchback/3;1242 cc;82 hp;42 lt;Önden Çekiş;Sahibinden
Ford;1.6 Comfort;Focus;2011;220000;Gri;555000;Fevzi Çakmak Mh. Sincan, Ankara;LPG & Benzin;Düz;Hatchback/5;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Ghia;Focus;2006;257000;Gri (Gümüş);515000;Yeni Mh. Ayrancı, Karaman;Dizel;Düz;Sedan;1560 cc;110 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.5 TDCi Trend X;Focus;2020;75500;Beyaz;1125000;100. Yıl Mh. Bağcılar, İstanbul;Dizel;Otomatik;Sedan;1500 cc;120 hp;47 lt;Önden Çekiş;Sahibinden
Ford;1.6 Ambiente;Focus;2000;320000;Yeşil;345000;Yeşilyurt Mh. Melikgazi, Kayseri;LPG & Benzin;Düz;Hatchback/5;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.3 City;Ka;2002;80000;Gri (Gümüş);265000;Şahintepe Mh. Mamak, Ankara;LPG & Benzin;Düz;Hatchback/3;1297 cc;70 hp;42 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Comfort;Fiesta;2006;236000;Beyaz;355000;Sakarya Mh. İskenderun, Hatay;Dizel;Düz;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.5 Ti-VCT Trend X;Focus;2021;17600;Beyaz;1285000;Cumhuriyet Mh. Kızıltepe, Mardin;Benzin;Otomatik;Sedan;1497 cc;123 hp;52 lt;Önden Çekiş;Sahibinden
Ford;1.6 Ti-VCT Trend X;Focus;2017;121000;Beyaz;840000;Hüseyin Avni Ulaş Mh. Palandöken, Erzurum;Benzin;Düz;Sedan;1596 cc;125 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Ghia;Focus;2006;230000;Füme;379950;Osman Gazi Mh. Darıca, Kocaeli;Dizel;Düz;Sedan;1401 - 1600 cm3;101 - 125 HP;;Önden Çekiş;Galeriden
Ford;1.6 GT;Taunus;1988;39000;Yeşil (metalik);85000;Gülseren Mh. Mamak, Ankara;LPG & Benzin;Düz;Sedan;1592 cc;101 hp;54 lt;Arkadan İtiş;Sahibinden
Ford;1.6 TDCi Titanium X;C-Max;2012;174000;Gri;705000;Şenlik Mh. Keçiören, Ankara;Dizel;Düz;MPV;1560 cc;115 hp;53 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Comfort;Fiesta;2005;245000;Beyaz;350000;Yalı Mh. Karşıyaka, İzmir;Dizel;Düz;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.6 Collection;Focus;2008;273000;Beyaz;525000;Haraççı Mh. Arnavutköy, İstanbul;LPG & Benzin;Düz;Sedan;1596 cc;115 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.4 Titanium;Fiesta;2011;129000;Bordo;640000;Yenigün Mh. Buca, İzmir;Benzin;Otomatik;Hatchback/5;1388 cc;96 hp;42 lt;Önden Çekiş;Sahibinden
Ford;1.5 TDCi Titanium;Focus;2017;83010;Gri (Gümüş);1125000;Alipaşa Mh. İpekyolu, Van;Dizel;Yarı Otomatik;Sedan;1499 cc;120 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Trend X;Focus;2012;208000;Gri (Gümüş);617000;Donanma Mh. Gölcük, Kocaeli;Dizel;Düz;Sedan;1560 cc;95 hp;53 lt;Önden Çekiş;Sahibinden
Ford;1.6 Ghia;Escort;1999;139000;Bordo;200000;Yediler Mh. Karatay, Konya;LPG & Benzin;Düz;Sedan;1597 cc;90 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.Mar;Ka;1998;178000;Mavi;220000;İsmet İnönü Mh. İskenderun, Hatay;Benzin;Düz;Hatchback/3;1297 cc;60 hp;42 lt;Önden Çekiş;Sahibinden
Ford;1.4 Comfort;Fiesta;2004;180000;Füme;410000;Şeyh Sinan Mh. Çorlu, Tekirdağ;Benzin;Düz;Hatchback/5;1388 cc;80 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.5 TDCi Trend X;Focus;2017;256000;Gri (Gümüş);760000;Uyanış Mh. Keçiören, Ankara;Dizel;Yarı Otomatik;Station wagon;1499 cc;120 hp;53 lt;Önden Çekiş;Sahibinden
Ford;1.6 Ghia;Focus;2000;228500;Gri (Gümüş);415000;İstiklal Mh. Gölpazarı, Bilecik;LPG & Benzin;Düz;Sedan;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 GT;Taunus;1993;257000;Beyaz;90000;Mimar Sinan Mh. Merkez, Çorum;LPG & Benzin;Düz;Sedan;1592 cc;101 hp;54 lt;Arkadan İtiş;Sahibinden
Ford;1.25 Trend;Fiesta;2011;89000;Gri (Gümüş);540000;Vatan Mh. Karabağlar, İzmir;Benzin;Düz;Hatchback/5;1242 cc;82 hp;42 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Titanium X;Fiesta;2012;103000;Beyaz;630000;Oluközü Beldesi (Merkez Mh.) Akdağmadeni, Yozgat;Dizel;Düz;Hatchback/5;1398 cc;70 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Comfort;Fiesta;2005;194000;Beyaz;385000;19 Mayıs Mh. Melikgazi, Kayseri;Dizel;Düz;Hatchback/3;1399 cc;68 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.Haz;Taunus;1976;855655;Kahverengi;100000;Gazi Mh. Merkez, Hakkari;Benzin;Düz;Sedan;1593 cc;73 hp;;Arkadan İtiş;Sahibinden
Ford;1.4 TDCi Comfort;Fusion;2006;231000;Turkuaz;325000;Zümrütevler Mh. Maltepe, İstanbul;Dizel;Düz;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Comfort;Fiesta;2009;225000;Gri;400000;Hüseyin Okan Merzeci Mh. Toroslar, Mersin;Dizel;Düz;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.6 Ti-VCT Style;Focus;2015;174000;Beyaz;657000;Fırat Mh. Kayapınar, Diyarbakır;LPG & Benzin;Yarı Otomatik;Sedan;1596 cc;125 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.4 Comfort;Fiesta;2005;121000;Mavi (metalik);460000;Akşemsettin Mh. Merkez, Erzincan;LPG & Benzin;Düz;Hatchback/5;1388 cc;80 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.6 Trend X;Focus;2010;297000;Gri (Gümüş);510000;Cevizli Mh. Kartal, İstanbul;LPG & Benzin;Otomatik;Sedan;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.4 Titanium;Fiesta;2011;96260;Siyah;412500;Merkez Mh. Şişli, İstanbul;Benzin;Düz;Hatchback/5;1388 cc;96 hp;42 lt;Önden Çekiş;Sahibinden
Ford;2.0 TDCi Titanium;Mondeo;2011;280000;Gri;459000;Akdeniz Mh. Akdeniz, Mersin;Dizel;Otomatik;Sedan;1997 cc;140 hp;70 lt;Önden Çekiş;Sahibinden
Ford;1.5 TDCi Titanium;Focus;2019;90000;Beyaz;1150000;Yeni Mh. Gölcük, Kocaeli;Dizel;Otomatik;Sedan;1500 cc;120 hp;47 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Ghia;Focus;2008;183000;Gri (Gümüş);580000;Karapürçek Mh. Altındağ, Ankara;Dizel;Düz;Hatchback/5;1560 cc;110 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Trend X;Focus;2014;120000;Beyaz;815000;Yenimahalle Mh. Kızıltepe, Mardin;Dizel;Düz;Sedan;1560 cc;95 hp;53 lt;Önden Çekiş;Sahibinden
Ford;1.6 Ambiente;Focus;2001;325000;Beyaz;380000;Başpınar Mh. Altındağ, Ankara;LPG & Benzin;Düz;Sedan;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.4 TDCi Comfort;Fiesta;2005;176000;Gri (Gümüş);415000;Gazipaşa Mh. Seyhan, Adana;Dizel;Yarı Otomatik;Hatchback/5;1399 cc;68 hp;45 lt;Önden Çekiş;Sahibinden
Ford;1.5 TDCi Titanium;Focus;2015;170000;Beyaz;1150000;Akdeniz Mh. Mezitli, Mersin;Dizel;Yarı Otomatik;Sedan;1499 cc;120 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 CL;Escort;1998;267362;Beyaz;180000;Velibaba Mh. Pendik, İstanbul;LPG & Benzin;Düz;Sedan;1597 cc;90 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Collection;Focus;2010;257000;Beyaz;450000;Bahçelievler Mh. Siverek, Şanlıurfa;Dizel;Düz;Hatchback/5;1560 cc;90 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 Comfort;Focus;2004;248000;Beyaz;375000;Alaybey Mh. Şehzadeler, Manisa;LPG & Benzin;Düz;Station wagon;1596 cc;100 hp;55 lt;Önden Çekiş;Sahibinden
Ford;1.6 TDCi Trend X;Focus;2017;163000;Beyaz;718000;Yeşilyurt Mh. Seyhan, Adana;Dizel;Düz;Sedan;1560 cc;95 hp;53 lt;Önden Çekiş;Galeriden
Ford;1.5 TDCi Titanium X;Fiesta;2015;189000;Bordo;539000;Ahi Evran Mh. Sincan, Ankara;Dizel;Düz;Hatchback/5;1498 cc;75 hp;42 lt;Önden Çekiş;Galeriden
Ford;1.6 Titanium;B-Max;2013;104000;Beyaz;665000;Ahi Evran Mh. Sincan, Ankara;LPG & Benzin;Yarı Otomatik;MPV;1596 cc;105 hp;48 lt;Önden Çekiş;Galeriden
Ford;1.6 CLX;Escort;1995;197000;Beyaz;159750;İstasyon Mh. Merkez, Edirne;LPG & Benzin;Düz;Sedan;1401 - 1600 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Ford;1.25 Trend;Fiesta;2011;135600;Siyah;453000;Gündoğdu Mh. Osmangazi, Bursa;LPG & Benzin;Düz;Hatchback/5;1242 cc;82 hp;42 lt;Önden Çekiş;Galeriden
Ford;1.6 Ghia;Escort;1995;302000;Gri;195000;Oruçreis Mh. Esenler, İstanbul;LPG & Benzin;Düz;Sedan;1597 cc;90 hp;55 lt;Önden Çekiş;Galeriden
Ford;1.6 TDCi Titanium;Focus;2014;207000;Beyaz;630000;Fıstıklı Mh. Şehitkamil, Gaziantep;Dizel;Düz;Sedan;1560 cc;115 hp;55 lt;Önden Çekiş;Galeriden
Ford;1.6 CLX;Escort;1996;238000;Gri;225000;Zafertepe Mh. Merkez, Kütahya;LPG & Benzin;Düz;Sedan;1401 - 1600 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Ford;1.6 Lux;Fusion;2008;158000;Gri;525000;Hamidiye Mh. İnegöl, Bursa;LPG & Benzin;Otomatik;Hatchback/5;1596 cc;100 hp;45 lt;Önden Çekiş;Galeriden
Ford;1.3 CL;Escort;1998;66000;Mavi (metalik);195000;Panayır Mh. Osmangazi, Bursa;LPG & Benzin;Düz;Hatchback/3;1299 cc;60 hp;48 lt;Önden Çekiş;Galeriden
Ford;1.6 TDCi Trend X;Focus;2014;102000;Beyaz;729000;Bahçeleriçi Mh. Mamak, Ankara;Dizel;Düz;Sedan;1560 cc;95 hp;53 lt;Önden Çekiş;Galeriden
Ford;1.6 TDCi Trend;Focus;2006;308000;Mavi;420000;Akarca Mh. Fethiye, Muğla;Dizel;Düz;Sedan;1401 - 1600 cm3;101 - 125 HP;;Önden Çekiş;Galeriden
Ford;1.4 Trend;Fiesta;2012;92000;Siyah;667000;2. Anafartalar Mh. Şehzadeler, Manisa;Benzin;Otomatik;Hatchback/5;1388 cc;96 hp;42 lt;Önden Çekiş;Galeriden
